Grid size,A* Average time,A* Path Length,Greedy BFS Average time,Greedy BFS Path Length,Bi-BFS Average time,Bi-BFS Path Length
47,91,0.008971090003615245,103,0.00114971999428235,91,0.010077459999592975
47,91,0.006124650017591193,105,0.0012335100094787777,91,0.00991141001577489
47,91,0.009018589992774651,111,0.0015961099998094141,91,0.011746309994487092
47,91,0.009837890008930117,97,0.0021407700085546823,91,0.01623788999277167
48,93,0.011336760001722724,101,0.0013830899901222438,93,0.01499957000487484
48,93,0.007386730005964637,97,0.001058139995438978,93,0.011210640013450757
48,93,0.009208429983118549,101,0.0010105000052135437,93,0.010183519998099655
48,93,0.01021712999790907,103,0.0010154299961868674,93,0.010427939996588975
48,93,0.00720703000552021,101,0.0014933400030713528,93,0.010430360003374517
48,93,0.007859399990411475,115,0.0013834499928634613,93,0.010646280006039888
48,93,0.011251499992795289,113,0.0012429799884557725,93,0.010481320001417771
48,93,0.00835069000022486,109,0.0011268499889411031,93,0.01009276999393478
48,93,0.007745319983223453,103,0.0009874300099909305,93,0.010360090003814548
48,93,0.008297150005819275,105,0.0011010900081600994,93,0.010259520000545308
49,95,0.008192660013446585,111,0.0011648499930743128,95,0.010386420000577346
49,97,0.00797878999146633,115,0.0012369199946988374,97,0.011088399996515364
49,99,0.010622649994911627,115,0.0016203300154302269,99,0.010719470004551113
49,97,0.008875220001209527,107,0.0010877899825572968,97,0.01062387999263592
49,95,0.009662780002690852,105,0.0010664699890185147,95,0.010852280003018678
49,95,0.007995549991028384,115,0.0016028600046411156,95,0.012433219997910782
49,95,0.006995369994547218,115,0.0012481399986427276,95,0.010896760009927675
49,95,0.007448199996724724,123,0.0012966400070581585,95,0.010931130003882572
49,95,0.009263140003895387,119,0.0011796200007665903,95,0.010999659984372556
49,95,0.009455989999696612,133,0.0014221200020983816,95,0.010417679999954998
